#    L    TT             EE             BB             TE             PP             TP             EP          
    55   0.154500E+04   0.158717E+00   0.000000E+00   0.954580E+00   0.135473E-06   0.768628E-03  -0.695188E-06
    56   0.156145E+04   0.168041E+00   0.000000E+00   0.736873E+00   0.134854E-06   0.754700E-03  -0.733461E-06
    57   0.157822E+04   0.177499E+00   0.000000E+00   0.506060E+00   0.134224E-06   0.741602E-03  -0.781514E-06
    58   0.159534E+04   0.187110E+00   0.000000E+00   0.261323E+00   0.133583E-06   0.729153E-03  -0.827947E-06
    59   0.161265E+04   0.196922E+00   0.000000E+00   0.182387E-02   0.132933E-06   0.717172E-03  -0.861382E-06
    60   0.163018E+04   0.206999E+00   0.000000E+00  -0.271842E+00   0.132273E-06   0.705479E-03  -0.870458E-06
    61   0.164823E+04   0.217441E+00   0.000000E+00  -0.558894E+00   0.131604E-06   0.693921E-03  -0.847105E-06
    62   0.166621E+04   0.228232E+00   0.000000E+00  -0.860180E+00   0.130928E-06   0.682454E-03  -0.796351E-06
    63   0.168435E+04   0.239330E+00   0.000000E+00  -0.117659E+01   0.130246E-06   0.671060E-03  -0.726481E-06
    64   0.170295E+04   0.250742E+00   0.000000E+00  -0.150922E+01   0.129557E-06   0.659724E-03  -0.645770E-06
    65   0.172163E+04   0.262438E+00   0.000000E+00  -0.185860E+01   0.128865E-06   0.648427E-03  -0.562477E-06
    66   0.174070E+04   0.274349E+00   0.000000E+00  -0.222275E+01   0.128168E-06   0.637177E-03  -0.485140E-06
    67   0.175998E+04   0.286474E+00   0.000000E+00  -0.259874E+01   0.127469E-06   0.626069E-03  -0.423434E-06
    68   0.177975E+04   0.298854E+00   0.000000E+00  -0.298476E+01   0.126767E-06   0.615223E-03  -0.387310E-06
    69   0.179976E+04   0.311448E+00   0.000000E+00  -0.337888E+01   0.126062E-06   0.604757E-03  -0.386709E-06
    70   0.182015E+04   0.324296E+00   0.000000E+00  -0.378261E+01   0.125357E-06   0.594791E-03  -0.431560E-06
    71   0.184074E+04   0.337388E+00   0.000000E+00  -0.419827E+01   0.124650E-06   0.585408E-03  -0.526328E-06
    72   0.186157E+04   0.350696E+00   0.000000E+00  -0.462746E+01   0.123941E-06   0.576549E-03  -0.653664E-06
    73   0.188262E+04   0.364186E+00   0.000000E+00  -0.507113E+01   0.123232E-06   0.568122E-03  -0.790789E-06
    74   0.190392E+04   0.377846E+00   0.000000E+00  -0.552872E+01   0.122522E-06   0.560033E-03  -0.914953E-06
