#    L    TT             EE             BB             TE          
   676   0.483905E+04   0.125468E+02   0.862239E+02   0.475228E+02
   677   0.483254E+04   0.125424E+02   0.862710E+02   0.474700E+02
   678   0.482602E+04   0.125379E+02   0.863178E+02   0.474171E+02
   679   0.481952E+04   0.125335E+02   0.863642E+02   0.473641E+02
   680   0.481301E+04   0.125289E+02   0.864102E+02   0.473110E+02
   681   0.480652E+04   0.125243E+02   0.864559E+02   0.472578E+02
   682   0.480002E+04   0.125197E+02   0.865013E+02   0.472045E+02
   683   0.479354E+04   0.125150E+02   0.865462E+02   0.471511E+02
   684   0.478706E+04   0.125103E+02   0.865909E+02   0.470976E+02
   685   0.478058E+04   0.125055E+02   0.866351E+02   0.470440E+02
   686   0.477411E+04   0.125007E+02   0.866790E+02   0.469903E+02
   687   0.476764E+04   0.124958E+02   0.867226E+02   0.469365E+02
   688   0.476118E+04   0.124909E+02   0.867657E+02   0.468826E+02
   689   0.475472E+04   0.124859E+02   0.868086E+02   0.468286E+02
   690   0.474827E+04   0.124809E+02   0.868511E+02   0.467745E+02
   691   0.474183E+04   0.124758E+02   0.868932E+02   0.467203E+02
   692   0.473539E+04   0.124707E+02   0.869349E+02   0.466661E+02
   693   0.472895E+04   0.124656E+02   0.869764E+02   0.466117E+02
   694   0.472252E+04   0.124604E+02   0.870174E+02   0.465572E+02
   695   0.471610E+04   0.124551E+02   0.870581E+02   0.465026E+02
   696   0.470968E+04   0.124499E+02   0.870985E+02   0.464480E+02
   697   0.470326E+04   0.124445E+02   0.871385E+02   0.463932E+02
   698   0.469686E+04   0.124391E+02   0.871781E+02   0.463384E+02
   699   0.469045E+04   0.124337E+02   0.872174E+02   0.462834E+02
   700   0.468405E+04   0.124282E+02   0.872563E+02   0.462284E+02
   701   0.467766E+04   0.124227E+02   0.872949E+02   0.461733E+02
   702   0.467127E+04   0.124172E+02   0.873332E+02   0.461181E+02
   703   0.466489E+04   0.124116E+02   0.873710E+02   0.460628E+02
   704   0.465851E+04   0.124059E+02   0.874086E+02   0.460074E+02
   705   0.465214E+04   0.124002E+02   0.874458E+02   0.459520E+02
   706   0.464577E+04   0.123945E+02   0.874826E+02   0.458964E+02
   707   0.463941E+04   0.123887E+02   0.875191E+02   0.458408E+02
   708   0.463305E+04   0.123829E+02   0.875552E+02   0.457851E+02
   709   0.462670E+04   0.123770E+02   0.875910E+02   0.457293E+02
   710   0.462036E+04   0.123711E+02   0.876264E+02   0.456734E+02
   711   0.461402E+04   0.123652E+02   0.876615E+02   0.456174E+02
   712   0.460768E+04   0.123592E+02   0.876963E+02   0.455614E+02
   713   0.460135E+04   0.123531E+02   0.877307E+02   0.455053E+02
   714   0.459503E+04   0.123471E+02   0.877647E+02   0.454491E+02
   715   0.458871E+04   0.123409E+02   0.877984E+02   0.453928E+02
   716   0.458239E+04   0.123348E+02   0.878318E+02   0.453364E+02
   717   0.457608E+04   0.123286E+02   0.878648E+02   0.452800E+02
   718   0.456978E+04   0.123223E+02   0.878975E+02   0.452235E+02
   719   0.456348E+04   0.123160E+02   0.879298E+02   0.451669E+02
   720   0.455719E+04   0.123097E+02   0.879618E+02   0.451102E+02
   721   0.455090E+04   0.123033E+02   0.879934E+02   0.450535E+02
   722   0.454462E+04   0.122969E+02   0.880247E+02   0.449967E+02
   723   0.453834E+04   0.122905E+02   0.880557E+02   0.449398E+02
   724   0.453207E+04   0.122840E+02   0.880863E+02   0.448828E+02
   725   0.452580E+04   0.122774E+02   0.881165E+02   0.448258E+02
   726   0.451954E+04   0.122709E+02   0.881465E+02   0.447687E+02
   727   0.451329E+04   0.122643E+02   0.881761E+02   0.447116E+02
   728   0.450704E+04   0.122576E+02   0.882053E+02   0.446543E+02
   729   0.450079E+04   0.122509E+02   0.882342E+02   0.445970E+02
   730   0.449455E+04   0.122442E+02   0.882628E+02   0.445396E+02
   731   0.448832E+04   0.122374E+02   0.882910E+02   0.444822E+02
   732   0.448209E+04   0.122306E+02   0.883189E+02   0.444247E+02
   733   0.447587E+04   0.122237E+02   0.883464E+02   0.443671E+02
   734   0.446965E+04   0.122168E+02   0.883736E+02   0.443095E+02
   735   0.446344E+04   0.122099E+02   0.884005E+02   0.442518E+02
   736   0.445723E+04   0.122029E+02   0.884270E+02   0.441940E+02
   737   0.445103E+04   0.121959E+02   0.884532E+02   0.441362E+02
   738   0.444483E+04   0.121889E+02   0.884791E+02   0.440783E+02
   739   0.443864E+04   0.121818E+02   0.885046E+02   0.440204E+02
   740   0.443245E+04   0.121747E+02   0.885298E+02   0.439624E+02
   741   0.442627E+04   0.121675E+02   0.885546E+02   0.439043E+02
   742   0.442010E+04   0.121603E+02   0.885791E+02   0.438462E+02
   743   0.441393E+04   0.121531E+02   0.886033E+02   0.437880E+02
   744   0.440776E+04   0.121458E+02   0.886272E+02   0.437298E+02
   745   0.440160E+04   0.121385E+02   0.886507E+02   0.436715E+02
   746   0.439545E+04   0.121311E+02   0.886739E+02   0.436131E+02
   747   0.438930E+04   0.121237E+02   0.886967E+02   0.435547E+02
   748   0.438316E+04   0.121163E+02   0.887192E+02   0.434963E+02
   749   0.437702E+04   0.121088E+02   0.887414E+02   0.434377E+02
   750   0.437089E+04   0.121013E+02   0.887632E+02   0.433792E+02
   751   0.436477E+04   0.120938E+02   0.887848E+02   0.433206E+02
   752   0.435865E+04   0.120862E+02   0.888059E+02   0.432619E+02
   753   0.435253E+04   0.120786E+02   0.888268E+02   0.432032E+02
   754   0.434642E+04   0.120710E+02   0.888473E+02   0.431444E+02
   755   0.434032E+04   0.120633E+02   0.888675E+02   0.430856E+02
   756   0.433422E+04   0.120556E+02   0.888874E+02   0.430267E+02
   757   0.432812E+04   0.120479E+02   0.889069E+02   0.429678E+02
   758   0.432204E+04   0.120401E+02   0.889261E+02   0.429088E+02
   759   0.431595E+04   0.120322E+02   0.889450E+02   0.428498E+02
   760   0.430988E+04   0.120244E+02   0.889636E+02   0.427908E+02
   761   0.430380E+04   0.120165E+02   0.889818E+02   0.427316E+02
   762   0.429774E+04   0.120086E+02   0.889997E+02   0.426725E+02
   763   0.429168E+04   0.120006E+02   0.890172E+02   0.426133E+02
   764   0.428562E+04   0.119926E+02   0.890345E+02   0.425540E+02
   765   0.427957E+04   0.119846E+02   0.890514E+02   0.424947E+02
   766   0.427353E+04   0.119766E+02   0.890680E+02   0.424354E+02
   767   0.426749E+04   0.119685E+02   0.890843E+02   0.423760E+02
   768   0.426145E+04   0.119603E+02   0.891002E+02   0.423166E+02
   769   0.425543E+04   0.119522E+02   0.891158E+02   0.422571E+02
   770   0.424940E+04   0.119440E+02   0.891311E+02   0.421976E+02
   771   0.424339E+04   0.119358E+02   0.891461E+02   0.421380E+02
   772   0.423737E+04   0.119275E+02   0.891607E+02   0.420784E+02
   773   0.423137E+04   0.119192E+02   0.891750E+02   0.420188E+02
   774   0.422537E+04   0.119109E+02   0.891890E+02   0.419591E+02
   775   0.421937E+04   0.119025E+02   0.892027E+02   0.418994E+02
   776   0.421338E+04   0.118942E+02   0.892161E+02   0.418396E+02
   777   0.420739E+04   0.118857E+02   0.892291E+02   0.417798E+02
   778   0.420142E+04   0.118773E+02   0.892418E+02   0.417200E+02
   779   0.419544E+04   0.118688E+02   0.892542E+02   0.416601E+02
   780   0.418947E+04   0.118603E+02   0.892663E+02   0.416002E+02
   781   0.418351E+04   0.118518E+02   0.892780E+02   0.415402E+02
   782   0.417755E+04   0.118432E+02   0.892895E+02   0.414802E+02
   783   0.417160E+04   0.118346E+02   0.893006E+02   0.414202E+02
   784   0.416565E+04   0.118259E+02   0.893114E+02   0.413601E+02
   785   0.415971E+04   0.118173E+02   0.893219E+02   0.413000E+02
   786   0.415377E+04   0.118086E+02   0.893320E+02   0.412398E+02
   787   0.414784E+04   0.117999E+02   0.893419E+02   0.411796E+02
   788   0.414192E+04   0.117911E+02   0.893514E+02   0.411194E+02
   789   0.413600E+04   0.117823E+02   0.893606E+02   0.410592E+02
   790   0.413008E+04   0.117735E+02   0.893695E+02   0.409989E+02
   791   0.412417E+04   0.117647E+02   0.893781E+02   0.409386E+02
   792   0.411827E+04   0.117558E+02   0.893863E+02   0.408782E+02
   793   0.411237E+04   0.117469E+02   0.893943E+02   0.408178E+02
   794   0.410648E+04   0.117380E+02   0.894019E+02   0.407574E+02
   795   0.410059E+04   0.117290E+02   0.894092E+02   0.406969E+02
   796   0.409471E+04   0.117200E+02   0.894162E+02   0.406365E+02
   797   0.408883E+04   0.117110E+02   0.894229E+02   0.405759E+02
   798   0.408296E+04   0.117020E+02   0.894293E+02   0.405154E+02
   799   0.407709E+04   0.116929E+02   0.894354E+02   0.404548E+02
   800   0.407123E+04   0.116838E+02   0.894411E+02   0.403942E+02
   801   0.406538E+04   0.116747E+02   0.894465E+02   0.403336E+02
   802   0.405953E+04   0.116655E+02   0.894517E+02   0.402729E+02
   803   0.405368E+04   0.116564E+02   0.894565E+02   0.402122E+02
   804   0.404784E+04   0.116472E+02   0.894610E+02   0.401515E+02
   805   0.404201E+04   0.116379E+02   0.894652E+02   0.400908E+02
   806   0.403618E+04   0.116287E+02   0.894691E+02   0.400300E+02
   807   0.403036E+04   0.116194E+02   0.894727E+02   0.399692E+02
   808   0.402454E+04   0.116101E+02   0.894759E+02   0.399084E+02
   809   0.401873E+04   0.116007E+02   0.894789E+02   0.398476E+02
   810   0.401292E+04   0.115914E+02   0.894815E+02   0.397867E+02
   811   0.400712E+04   0.115820E+02   0.894839E+02   0.397258E+02
   812   0.400133E+04   0.115726E+02   0.894860E+02   0.396649E+02
   813   0.399554E+04   0.115631E+02   0.894877E+02   0.396040E+02
   814   0.398975E+04   0.115537E+02   0.894891E+02   0.395431E+02
   815   0.398397E+04   0.115442E+02   0.894903E+02   0.394822E+02
   816   0.397820E+04   0.115346E+02   0.894911E+02   0.394212E+02
   817   0.397243E+04   0.115251E+02   0.894916E+02   0.393603E+02
   818   0.396667E+04   0.115155E+02   0.894919E+02   0.392993E+02
   819   0.396091E+04   0.115059E+02   0.894918E+02   0.392383E+02
   820   0.395516E+04   0.114963E+02   0.894914E+02   0.391773E+02
   821   0.394941E+04   0.114867E+02   0.894908E+02   0.391163E+02
   822   0.394367E+04   0.114770E+02   0.894898E+02   0.390553E+02
   823   0.393794E+04   0.114673E+02   0.894885E+02   0.389943E+02
   824   0.393221E+04   0.114576E+02   0.894870E+02   0.389332E+02
   825   0.392648E+04   0.114478E+02   0.894851E+02   0.388722E+02
   826   0.392077E+04   0.114381E+02   0.894829E+02   0.388112E+02
   827   0.391505E+04   0.114283E+02   0.894805E+02   0.387502E+02
   828   0.390935E+04   0.114185E+02   0.894777E+02   0.386891E+02
   829   0.390364E+04   0.114086E+02   0.894747E+02   0.386281E+02
   830   0.389795E+04   0.113988E+02   0.894713E+02   0.385671E+02
   831   0.389226E+04   0.113889E+02   0.894677E+02   0.385060E+02
   832   0.388657E+04   0.113790E+02   0.894638E+02   0.384450E+02
   833   0.388090E+04   0.113690E+02   0.894596E+02   0.383840E+02
   834   0.387522E+04   0.113591E+02   0.894551E+02   0.383229E+02
   835   0.386955E+04   0.113491E+02   0.894503E+02   0.382619E+02
   836   0.386389E+04   0.113391E+02   0.894452E+02   0.382009E+02
   837   0.385824E+04   0.113291E+02   0.894398E+02   0.381399E+02
   838   0.385259E+04   0.113190E+02   0.894341E+02   0.380789E+02
   839   0.384694E+04   0.113090E+02   0.894282E+02   0.380180E+02
   840   0.384130E+04   0.112989E+02   0.894220E+02   0.379570E+02
   841   0.383567E+04   0.112888E+02   0.894154E+02   0.378961E+02
   842   0.383004E+04   0.112786E+02   0.894086E+02   0.378351E+02
   843   0.382442E+04   0.112685E+02   0.894015E+02   0.377742E+02
   844   0.381880E+04   0.112583E+02   0.893941E+02   0.377133E+02
   845   0.381319E+04   0.112481E+02   0.893865E+02   0.376524E+02
   846   0.380759E+04   0.112379E+02   0.893785E+02   0.375915E+02
   847   0.380199E+04   0.112276E+02   0.893703E+02   0.375307E+02
   848   0.379639E+04   0.112173E+02   0.893617E+02   0.374698E+02
   849   0.379081E+04   0.112070E+02   0.893529E+02   0.374090E+02
   850   0.378522E+04   0.111967E+02   0.893439E+02   0.373482E+02
   851   0.377965E+04   0.111864E+02   0.893345E+02   0.372874E+02
   852   0.377408E+04   0.111761E+02   0.893249E+02   0.372267E+02
   853   0.376851E+04   0.111657E+02   0.893149E+02   0.371660E+02
   854   0.376295E+04   0.111553E+02   0.893047E+02   0.371053E+02
   855   0.375740E+04   0.111449E+02   0.892943E+02   0.370446E+02
   856   0.375185E+04   0.111344E+02   0.892835E+02   0.369839E+02
   857   0.374631E+04   0.111240E+02   0.892725E+02   0.369233E+02
   858   0.374078E+04   0.111135E+02   0.892611E+02   0.368627E+02
   859   0.373525E+04   0.111030E+02   0.892496E+02   0.368021E+02
   860   0.372972E+04   0.110925E+02   0.892377E+02   0.367415E+02
   861   0.372420E+04   0.110820E+02   0.892256E+02   0.366810E+02
   862   0.371869E+04   0.110714E+02   0.892131E+02   0.366204E+02
   863   0.371318E+04   0.110608E+02   0.892005E+02   0.365599E+02
   864   0.370768E+04   0.110502E+02   0.891875E+02   0.364994E+02
   865   0.370218E+04   0.110396E+02   0.891743E+02   0.364390E+02
   866   0.369669E+04   0.110290E+02   0.891607E+02   0.363785E+02
   867   0.369121E+04   0.110183E+02   0.891470E+02   0.363181E+02
   868   0.368573E+04   0.110077E+02   0.891329E+02   0.362577E+02
   869   0.368025E+04   0.109970E+02   0.891186E+02   0.361973E+02
   870   0.367479E+04   0.109863E+02   0.891040E+02   0.361369E+02
   871   0.366932E+04   0.109756E+02   0.890891E+02   0.360765E+02
   872   0.366387E+04   0.109648E+02   0.890740E+02   0.360162E+02
   873   0.365842E+04   0.109540E+02   0.890586E+02   0.359559E+02
   874   0.365297E+04   0.109433E+02   0.890429E+02   0.358956E+02
   875   0.364753E+04   0.109325E+02   0.890270E+02   0.358353E+02
   876   0.364210E+04   0.109217E+02   0.890108E+02   0.357750E+02
   877   0.363667E+04   0.109108E+02   0.889943E+02   0.357148E+02
   878   0.363124E+04   0.109000E+02   0.889776E+02   0.356545E+02
   879   0.362583E+04   0.108891E+02   0.889606E+02   0.355943E+02
   880   0.362041E+04   0.108782E+02   0.889433E+02   0.355341E+02
   881   0.361501E+04   0.108673E+02   0.889258E+02   0.354740E+02
   882   0.360961E+04   0.108564E+02   0.889080E+02   0.354138E+02
   883   0.360421E+04   0.108455E+02   0.888899E+02   0.353536E+02
   884   0.359882E+04   0.108345E+02   0.888716E+02   0.352935E+02
   885   0.359344E+04   0.108236E+02   0.888530E+02   0.352334E+02
   886   0.358806E+04   0.108126E+02   0.888342E+02   0.351733E+02
   887   0.358268E+04   0.108016E+02   0.888151E+02   0.351132E+02
   888   0.357731E+04   0.107906E+02   0.887957E+02   0.350531E+02
   889   0.357195E+04   0.107795E+02   0.887761E+02   0.349931E+02
   890   0.356659E+04   0.107685E+02   0.887562E+02   0.349330E+02
   891   0.356124E+04   0.107574E+02   0.887360E+02   0.348730E+02
   892   0.355590E+04   0.107463E+02   0.887156E+02   0.348130E+02
   893   0.355055E+04   0.107352E+02   0.886950E+02   0.347530E+02
   894   0.354522E+04   0.107241E+02   0.886741E+02   0.346930E+02
   895   0.353989E+04   0.107130E+02   0.886529E+02   0.346330E+02
   896   0.353456E+04   0.107019E+02   0.886314E+02   0.345731E+02
   897   0.352924E+04   0.106907E+02   0.886098E+02   0.345131E+02
   898   0.352393E+04   0.106796E+02   0.885878E+02   0.344532E+02
   899   0.351862E+04   0.106684E+02   0.885656E+02   0.343933E+02
   900   0.351332E+04   0.106572E+02   0.885432E+02   0.343333E+02
   901   0.350802E+04   0.106460E+02   0.885205E+02   0.342734E+02
   902   0.350273E+04   0.106347E+02   0.884975E+02   0.342136E+02
   903   0.349744E+04   0.106235E+02   0.884743E+02   0.341537E+02
   904   0.349216E+04   0.106122E+02   0.884508E+02   0.340938E+02
   905   0.348688E+04   0.106010E+02   0.884271E+02   0.340340E+02
   906   0.348161E+04   0.105897E+02   0.884031E+02   0.339742E+02
   907   0.347635E+04   0.105784E+02   0.883789E+02   0.339143E+02
   908   0.347109E+04   0.105671E+02   0.883545E+02   0.338545E+02
   909   0.346583E+04   0.105558E+02   0.883297E+02   0.337947E+02
   910   0.346058E+04   0.105445E+02   0.883048E+02   0.337350E+02
   911   0.345534E+04   0.105331E+02   0.882796E+02   0.336752E+02
   912   0.345010E+04   0.105217E+02   0.882541E+02   0.336155E+02
   913   0.344487E+04   0.105104E+02   0.882284E+02   0.335558E+02
   914   0.343964E+04   0.104990E+02   0.882025E+02   0.334960E+02
   915   0.343442E+04   0.104876E+02   0.881763E+02   0.334364E+02
   916   0.342920E+04   0.104762E+02   0.881499E+02   0.333767E+02
   917   0.342399E+04   0.104648E+02   0.881232E+02   0.333170E+02
   918   0.341878E+04   0.104533E+02   0.880963E+02   0.332574E+02
   919   0.341358E+04   0.104419E+02   0.880692E+02   0.331978E+02
   920   0.340839E+04   0.104304E+02   0.880418E+02   0.331382E+02
   921   0.340320E+04   0.104190E+02   0.880141E+02   0.330786E+02
   922   0.339801E+04   0.104075E+02   0.879863E+02   0.330191E+02
   923   0.339283E+04   0.103960E+02   0.879582E+02   0.329595E+02
   924   0.338766E+04   0.103845E+02   0.879298E+02   0.329000E+02
   925   0.338249E+04   0.103730E+02   0.879012E+02   0.328405E+02
   926   0.337733E+04   0.103615E+02   0.878724E+02   0.327811E+02
   927   0.337217E+04   0.103499E+02   0.878434E+02   0.327216E+02
   928   0.336702E+04   0.103384E+02   0.878141E+02   0.326622E+02
   929   0.336187E+04   0.103268E+02   0.877846E+02   0.326028E+02
   930   0.335673E+04   0.103152E+02   0.877548E+02   0.325434E+02
   931   0.335159E+04   0.103037E+02   0.877248E+02   0.324841E+02
   932   0.334646E+04   0.102921E+02   0.876946E+02   0.324247E+02
   933   0.334134E+04   0.102805E+02   0.876642E+02   0.323654E+02
   934   0.333622E+04   0.102689E+02   0.876335E+02   0.323061E+02
   935   0.333111E+04   0.102572E+02   0.876026E+02   0.322469E+02
   936   0.332600E+04   0.102456E+02   0.875715E+02   0.321877E+02
   937   0.332089E+04   0.102340E+02   0.875401E+02   0.321284E+02
   938   0.331580E+04   0.102223E+02   0.875085E+02   0.320693E+02
   939   0.331071E+04   0.102107E+02   0.874767E+02   0.320101E+02
   940   0.330562E+04   0.101990E+02   0.874447E+02   0.319510E+02
   941   0.330054E+04   0.101873E+02   0.874124E+02   0.318919E+02
   942   0.329546E+04   0.101756E+02   0.873799E+02   0.318328E+02
   943   0.329039E+04   0.101639E+02   0.873472E+02   0.317738E+02
   944   0.328533E+04   0.101522E+02   0.873143E+02   0.317148E+02
   945   0.328027E+04   0.101405E+02   0.872811E+02   0.316558E+02
   946   0.327521E+04   0.101288E+02   0.872478E+02   0.315969E+02
   947   0.327017E+04   0.101171E+02   0.872142E+02   0.315379E+02
   948   0.326512E+04   0.101053E+02   0.871803E+02   0.314790E+02
   949   0.326009E+04   0.100936E+02   0.871463E+02   0.314202E+02
   950   0.325506E+04   0.100818E+02   0.871121E+02   0.313614E+02
   951   0.325003E+04   0.100701E+02   0.870776E+02   0.313026E+02
   952   0.324501E+04   0.100583E+02   0.870429E+02   0.312438E+02
   953   0.323999E+04   0.100465E+02   0.870080E+02   0.311851E+02
   954   0.323498E+04   0.100347E+02   0.869729E+02   0.311264E+02
   955   0.322998E+04   0.100230E+02   0.869376E+02   0.310677E+02
   956   0.322498E+04   0.100111E+02   0.869020E+02   0.310091E+02
   957   0.321999E+04   0.999934E+01   0.868663E+02   0.309505E+02
   958   0.321500E+04   0.998752E+01   0.868303E+02   0.308919E+02
   959   0.321002E+04   0.997570E+01   0.867941E+02   0.308334E+02
   960   0.320504E+04   0.996387E+01   0.867577E+02   0.307749E+02
   961   0.320007E+04   0.995203E+01   0.867211E+02   0.307165E+02
   962   0.319511E+04   0.994018E+01   0.866843E+02   0.306581E+02
   963   0.319015E+04   0.992833E+01   0.866473E+02   0.305997E+02
   964   0.318519E+04   0.991647E+01   0.866101E+02   0.305414E+02
   965   0.318024E+04   0.990460E+01   0.865726E+02   0.304831E+02
   966   0.317530E+04   0.989273E+01   0.865350E+02   0.304248E+02
   967   0.317036E+04   0.988085E+01   0.864971E+02   0.303666E+02
   968   0.316543E+04   0.986896E+01   0.864591E+02   0.303085E+02
   969   0.316050E+04   0.985706E+01   0.864209E+02   0.302504E+02
   970   0.315558E+04   0.984516E+01   0.863824E+02   0.301923E+02
   971   0.315067E+04   0.983325E+01   0.863438E+02   0.301343E+02
   972   0.314576E+04   0.982134E+01   0.863049E+02   0.300763E+02
   973   0.314086E+04   0.980942E+01   0.862658E+02   0.300184E+02
   974   0.313596E+04   0.979749E+01   0.862266E+02   0.299605E+02
   975   0.313106E+04   0.978556E+01   0.861871E+02   0.299027E+02
   976   0.312618E+04   0.977362E+01   0.861475E+02   0.298449E+02
   977   0.312130E+04   0.976167E+01   0.861076E+02   0.297871E+02
   978   0.311642E+04   0.974972E+01   0.860676E+02   0.297294E+02
   979   0.311155E+04   0.973776E+01   0.860274E+02   0.296718E+02
   980   0.310669E+04   0.972579E+01   0.859869E+02   0.296142E+02
   981   0.310183E+04   0.971382E+01   0.859463E+02   0.295567E+02
   982   0.309697E+04   0.970185E+01   0.859055E+02   0.294992E+02
   983   0.309213E+04   0.968986E+01   0.858645E+02   0.294418E+02
   984   0.308728E+04   0.967787E+01   0.858233E+02   0.293844E+02
   985   0.308245E+04   0.966588E+01   0.857819E+02   0.293271E+02
   986   0.307762E+04   0.965388E+01   0.857403E+02   0.292698E+02
   987   0.307279E+04   0.964188E+01   0.856985E+02   0.292126E+02
   988   0.306797E+04   0.962987E+01   0.856566E+02   0.291555E+02
   989   0.306316E+04   0.961785E+01   0.856144E+02   0.290984E+02
   990   0.305835E+04   0.960583E+01   0.855721E+02   0.290414E+02
   991   0.305355E+04   0.959380E+01   0.855296E+02   0.289844E+02
   992   0.304875E+04   0.958177E+01   0.854869E+02   0.289275E+02
   993   0.304396E+04   0.956973E+01   0.854440E+02   0.288706E+02
   994   0.303918E+04   0.955769E+01   0.854009E+02   0.288138E+02
   995   0.303440E+04   0.954564E+01   0.853577E+02   0.287571E+02
   996   0.302963E+04   0.953359E+01   0.853142E+02   0.287004E+02
   997   0.302486E+04   0.952154E+01   0.852706E+02   0.286438E+02
   998   0.302010E+04   0.950948E+01   0.852268E+02   0.285873E+02
   999   0.301534E+04   0.949741E+01   0.851828E+02   0.285308E+02
  1000   0.301059E+04   0.948534E+01   0.851387E+02   0.284744E+02
  1001   0.300584E+04   0.947326E+01   0.850944E+02   0.284181E+02
  1002   0.300110E+04   0.946118E+01   0.850498E+02   0.283618E+02
  1003   0.299637E+04   0.944910E+01   0.850052E+02   0.283056E+02
  1004   0.299164E+04   0.943701E+01   0.849603E+02   0.282494E+02
  1005   0.298692E+04   0.942492E+01   0.849153E+02   0.281933E+02
  1006   0.298221E+04   0.941282E+01   0.848700E+02   0.281373E+02
  1007   0.297750E+04   0.940072E+01   0.848247E+02   0.280813E+02
  1008   0.297279E+04   0.938862E+01   0.847791E+02   0.280255E+02
  1009   0.296809E+04   0.937651E+01   0.847334E+02   0.279696E+02
  1010   0.296340E+04   0.936440E+01   0.846874E+02   0.279139E+02
  1011   0.295871E+04   0.935228E+01   0.846414E+02   0.278582E+02
  1012   0.295403E+04   0.934016E+01   0.845951E+02   0.278025E+02
  1013   0.294935E+04   0.932804E+01   0.845487E+02   0.277469E+02
  1014   0.294468E+04   0.931592E+01   0.845021E+02   0.276914E+02
  1015   0.294001E+04   0.930379E+01   0.844553E+02   0.276360E+02
  1016   0.293536E+04   0.929166E+01   0.844084E+02   0.275806E+02
  1017   0.293070E+04   0.927952E+01   0.843613E+02   0.275252E+02
  1018   0.292605E+04   0.926739E+01   0.843140E+02   0.274699E+02
  1019   0.292141E+04   0.925525E+01   0.842665E+02   0.274147E+02
  1020   0.291677E+04   0.924311E+01   0.842189E+02   0.273596E+02
  1021   0.291214E+04   0.923096E+01   0.841711E+02   0.273045E+02
  1022   0.290751E+04   0.921881E+01   0.841232E+02   0.272494E+02
  1023   0.290289E+04   0.920667E+01   0.840751E+02   0.271945E+02
  1024   0.289828E+04   0.919451E+01   0.840268E+02   0.271395E+02
  1025   0.289367E+04   0.918236E+01   0.839783E+02   0.270847E+02
  1026   0.288907E+04   0.917021E+01   0.839297E+02   0.270299E+02
  1027   0.288447E+04   0.915805E+01   0.838809E+02   0.269751E+02
  1028   0.287987E+04   0.914589E+01   0.838320E+02   0.269204E+02
  1029   0.287529E+04   0.913373E+01   0.837829E+02   0.268658E+02
  1030   0.287070E+04   0.912157E+01   0.837336E+02   0.268112E+02
  1031   0.286613E+04   0.910941E+01   0.836842E+02   0.267567E+02
  1032   0.286156E+04   0.909724E+01   0.836346E+02   0.267022E+02
  1033   0.285699E+04   0.908508E+01   0.835848E+02   0.266478E+02
  1034   0.285243E+04   0.907291E+01   0.835349E+02   0.265935E+02
  1035   0.284788E+04   0.906074E+01   0.834848E+02   0.265392E+02
  1036   0.284333E+04   0.904857E+01   0.834346E+02   0.264849E+02
  1037   0.283878E+04   0.903640E+01   0.833842E+02   0.264307E+02
  1038   0.283424E+04   0.902423E+01   0.833336E+02   0.263766E+02
  1039   0.282971E+04   0.901206E+01   0.832829E+02   0.263225E+02
  1040   0.282518E+04   0.899989E+01   0.832320E+02   0.262685E+02
  1041   0.282066E+04   0.898772E+01   0.831810E+02   0.262145E+02
  1042   0.281614E+04   0.897555E+01   0.831298E+02   0.261606E+02
  1043   0.281163E+04   0.896338E+01   0.830785E+02   0.261067E+02
  1044   0.280713E+04   0.895121E+01   0.830270E+02   0.260529E+02
  1045   0.280263E+04   0.893904E+01   0.829753E+02   0.259991E+02
  1046   0.279813E+04   0.892687E+01   0.829235E+02   0.259454E+02
  1047   0.279364E+04   0.891470E+01   0.828715E+02   0.258917E+02
  1048   0.278916E+04   0.890252E+01   0.828194E+02   0.258381E+02
  1049   0.278468E+04   0.889036E+01   0.827671E+02   0.257845E+02
  1050   0.278020E+04   0.887819E+01   0.827147E+02   0.257310E+02
  1051   0.277573E+04   0.886602E+01   0.826621E+02   0.256775E+02
  1052   0.277127E+04   0.885385E+01   0.826094E+02   0.256241E+02
  1053   0.276681E+04   0.884168E+01   0.825565E+02   0.255707E+02
  1054   0.276236E+04   0.882952E+01   0.825034E+02   0.255174E+02
  1055   0.275791E+04   0.881735E+01   0.824502E+02   0.254641E+02
  1056   0.275347E+04   0.880519E+01   0.823969E+02   0.254109E+02
  1057   0.274903E+04   0.879302E+01   0.823434E+02   0.253577E+02
  1058   0.274460E+04   0.878086E+01   0.822898E+02   0.253046E+02
  1059   0.274017E+04   0.876870E+01   0.822360E+02   0.252516E+02
  1060   0.273575E+04   0.875654E+01   0.821820E+02   0.251986E+02
  1061   0.273134E+04   0.874438E+01   0.821280E+02   0.251456E+02
  1062   0.272693E+04   0.873223E+01   0.820737E+02   0.250927E+02
  1063   0.272252E+04   0.872007E+01   0.820194E+02   0.250399E+02
  1064   0.271812E+04   0.870792E+01   0.819648E+02   0.249871E+02
  1065   0.271373E+04   0.869576E+01   0.819102E+02   0.249343E+02
  1066   0.270934E+04   0.868361E+01   0.818554E+02   0.248816E+02
  1067   0.270495E+04   0.867146E+01   0.818004E+02   0.248290E+02
  1068   0.270057E+04   0.865931E+01   0.817453E+02   0.247765E+02
  1069   0.269620E+04   0.864717E+01   0.816901E+02   0.247240E+02
  1070   0.269183E+04   0.863502E+01   0.816347E+02   0.246715E+02
  1071   0.268747E+04   0.862288E+01   0.815791E+02   0.246191E+02
  1072   0.268311E+04   0.861074E+01   0.815235E+02   0.245668E+02
