#    L    TT             EE             BB             TE          
   391   0.290452E+04   0.215883E+02   0.493081E-01  -0.154843E+03
   392   0.292431E+04   0.216009E+02   0.494482E-01  -0.156521E+03
   393   0.294417E+04   0.216097E+02   0.495885E-01  -0.158167E+03
   394   0.296406E+04   0.216146E+02   0.497288E-01  -0.159782E+03
   395   0.298397E+04   0.216154E+02   0.498692E-01  -0.161363E+03
   396   0.300390E+04   0.216124E+02   0.500095E-01  -0.162910E+03
   397   0.302382E+04   0.216053E+02   0.501497E-01  -0.164422E+03
   398   0.304372E+04   0.215943E+02   0.502898E-01  -0.165899E+03
   399   0.306360E+04   0.215793E+02   0.504298E-01  -0.167340E+03
   400   0.308344E+04   0.215604E+02   0.505694E-01  -0.168743E+03
   401   0.310322E+04   0.215376E+02   0.507087E-01  -0.170109E+03
   402   0.312295E+04   0.215108E+02   0.508478E-01  -0.171436E+03
   403   0.314261E+04   0.214801E+02   0.509866E-01  -0.172725E+03
   404   0.316222E+04   0.214455E+02   0.511252E-01  -0.173975E+03
   405   0.318174E+04   0.214070E+02   0.512635E-01  -0.175185E+03
   406   0.320119E+04   0.213647E+02   0.514017E-01  -0.176356E+03
   407   0.322055E+04   0.213185E+02   0.515397E-01  -0.177488E+03
   408   0.323983E+04   0.212684E+02   0.516776E-01  -0.178579E+03
   409   0.325901E+04   0.212146E+02   0.518154E-01  -0.179630E+03
   410   0.327809E+04   0.211571E+02   0.519531E-01  -0.180640E+03
   411   0.329706E+04   0.210957E+02   0.520908E-01  -0.181609E+03
   412   0.331591E+04   0.210307E+02   0.522285E-01  -0.182537E+03
   413   0.333466E+04   0.209619E+02   0.523661E-01  -0.183424E+03
   414   0.335328E+04   0.208896E+02   0.525038E-01  -0.184270E+03
   415   0.337175E+04   0.208136E+02   0.526415E-01  -0.185074E+03
   416   0.339011E+04   0.207341E+02   0.527794E-01  -0.185836E+03
   417   0.340831E+04   0.206511E+02   0.529173E-01  -0.186557E+03
   418   0.342638E+04   0.205646E+02   0.530553E-01  -0.187235E+03
   419   0.344428E+04   0.204746E+02   0.531934E-01  -0.187871E+03
   420   0.346203E+04   0.203811E+02   0.533317E-01  -0.188464E+03
   421   0.347962E+04   0.202844E+02   0.534702E-01  -0.189015E+03
   422   0.349702E+04   0.201842E+02   0.536090E-01  -0.189522E+03
   423   0.351426E+04   0.200806E+02   0.537479E-01  -0.189987E+03
   424   0.353132E+04   0.199738E+02   0.538870E-01  -0.190408E+03
   425   0.354817E+04   0.198637E+02   0.540265E-01  -0.190786E+03
   426   0.356484E+04   0.197505E+02   0.541662E-01  -0.191121E+03
   427   0.358129E+04   0.196342E+02   0.543061E-01  -0.191412E+03
   428   0.359753E+04   0.195150E+02   0.544464E-01  -0.191661E+03
   429   0.361354E+04   0.193928E+02   0.545871E-01  -0.191866E+03
   430   0.362931E+04   0.192677E+02   0.547280E-01  -0.192028E+03
   431   0.364484E+04   0.191400E+02   0.548693E-01  -0.192147E+03
   432   0.366013E+04   0.190095E+02   0.550110E-01  -0.192222E+03
   433   0.367517E+04   0.188764E+02   0.551530E-01  -0.192255E+03
   434   0.368994E+04   0.187408E+02   0.552955E-01  -0.192245E+03
   435   0.370444E+04   0.186026E+02   0.554383E-01  -0.192191E+03
   436   0.371868E+04   0.184620E+02   0.555816E-01  -0.192094E+03
   437   0.373264E+04   0.183189E+02   0.557252E-01  -0.191955E+03
   438   0.374632E+04   0.181735E+02   0.558693E-01  -0.191772E+03
   439   0.375970E+04   0.180259E+02   0.560138E-01  -0.191546E+03
   440   0.377279E+04   0.178760E+02   0.561588E-01  -0.191278E+03
   441   0.378556E+04   0.177241E+02   0.563042E-01  -0.190966E+03
   442   0.379801E+04   0.175701E+02   0.564500E-01  -0.190613E+03
   443   0.381013E+04   0.174142E+02   0.565963E-01  -0.190216E+03
   444   0.382191E+04   0.172564E+02   0.567431E-01  -0.189778E+03
   445   0.383334E+04   0.170968E+02   0.568903E-01  -0.189297E+03
   446   0.384442E+04   0.169355E+02   0.570380E-01  -0.188775E+03
   447   0.385512E+04   0.167727E+02   0.571862E-01  -0.188210E+03
   448   0.386547E+04   0.166083E+02   0.573348E-01  -0.187605E+03
   449   0.387544E+04   0.164425E+02   0.574839E-01  -0.186959E+03
   450   0.388503E+04   0.162754E+02   0.576334E-01  -0.186272E+03
   451   0.389424E+04   0.161070E+02   0.577835E-01  -0.185545E+03
   452   0.390308E+04   0.159375E+02   0.579340E-01  -0.184778E+03
   453   0.391152E+04   0.157669E+02   0.580850E-01  -0.183971E+03
   454   0.391958E+04   0.155953E+02   0.582365E-01  -0.183125E+03
   455   0.392725E+04   0.154229E+02   0.583885E-01  -0.182240E+03
   456   0.393454E+04   0.152496E+02   0.585411E-01  -0.181317E+03
   457   0.394143E+04   0.150756E+02   0.586942E-01  -0.180355E+03
   458   0.394793E+04   0.149010E+02   0.588479E-01  -0.179354E+03
   459   0.395402E+04   0.147258E+02   0.590022E-01  -0.178317E+03
   460   0.395973E+04   0.145502E+02   0.591570E-01  -0.177242E+03
   461   0.396504E+04   0.143742E+02   0.593124E-01  -0.176130E+03
   462   0.396998E+04   0.141980E+02   0.594684E-01  -0.174984E+03
   463   0.397452E+04   0.140218E+02   0.596250E-01  -0.173802E+03
   464   0.397870E+04   0.138455E+02   0.597822E-01  -0.172586E+03
   465   0.398248E+04   0.136694E+02   0.599401E-01  -0.171336E+03
   466   0.398590E+04   0.134934E+02   0.600986E-01  -0.170054E+03
   467   0.398895E+04   0.133179E+02   0.602577E-01  -0.168739E+03
   468   0.399162E+04   0.131427E+02   0.604175E-01  -0.167393E+03
   469   0.399392E+04   0.129680E+02   0.605779E-01  -0.166016E+03
   470   0.399583E+04   0.127939E+02   0.607390E-01  -0.164608E+03
   471   0.399736E+04   0.126205E+02   0.609008E-01  -0.163169E+03
   472   0.399851E+04   0.124479E+02   0.610633E-01  -0.161702E+03
   473   0.399926E+04   0.122762E+02   0.612264E-01  -0.160205E+03
   474   0.399964E+04   0.121054E+02   0.613903E-01  -0.158681E+03
   475   0.399964E+04   0.119358E+02   0.615548E-01  -0.157129E+03
   476   0.399926E+04   0.117674E+02   0.617200E-01  -0.155550E+03
   477   0.399850E+04   0.116002E+02   0.618860E-01  -0.153946E+03
   478   0.399737E+04   0.114344E+02   0.620527E-01  -0.152317E+03
   479   0.399589E+04   0.112702E+02   0.622201E-01  -0.150664E+03
   480   0.399402E+04   0.111076E+02   0.623882E-01  -0.148987E+03
   481   0.399181E+04   0.109465E+02   0.625571E-01  -0.147289E+03
   482   0.398922E+04   0.107874E+02   0.627267E-01  -0.145568E+03
   483   0.398627E+04   0.106301E+02   0.628970E-01  -0.143827E+03
   484   0.398295E+04   0.104748E+02   0.630681E-01  -0.142066E+03
   485   0.397926E+04   0.103216E+02   0.632399E-01  -0.140287E+03
   486   0.397520E+04   0.101706E+02   0.634125E-01  -0.138489E+03
   487   0.397077E+04   0.100218E+02   0.635859E-01  -0.136673E+03
   488   0.396598E+04   0.987538E+01   0.637600E-01  -0.134841E+03
   489   0.396083E+04   0.973138E+01   0.639349E-01  -0.132994E+03
   490   0.395531E+04   0.958997E+01   0.641105E-01  -0.131133E+03
   491   0.394944E+04   0.945122E+01   0.642869E-01  -0.129258E+03
   492   0.394323E+04   0.931513E+01   0.644641E-01  -0.127371E+03
   493   0.393667E+04   0.918184E+01   0.646421E-01  -0.125473E+03
   494   0.392976E+04   0.905150E+01   0.648208E-01  -0.123564E+03
   495   0.392252E+04   0.892417E+01   0.650003E-01  -0.121646E+03
   496   0.391494E+04   0.879986E+01   0.651806E-01  -0.119719E+03
   497   0.390702E+04   0.867871E+01   0.653617E-01  -0.117785E+03
   498   0.389876E+04   0.856080E+01   0.655435E-01  -0.115845E+03
   499   0.389017E+04   0.844618E+01   0.657262E-01  -0.113899E+03
   500   0.388124E+04   0.833502E+01   0.659096E-01  -0.111949E+03
   501   0.387198E+04   0.822730E+01   0.660937E-01  -0.109996E+03
   502   0.386238E+04   0.812317E+01   0.662786E-01  -0.108041E+03
   503   0.385246E+04   0.802262E+01   0.664642E-01  -0.106083E+03
   504   0.384222E+04   0.792588E+01   0.666504E-01  -0.104125E+03
   505   0.383168E+04   0.783288E+01   0.668371E-01  -0.102166E+03
   506   0.382082E+04   0.774374E+01   0.670244E-01  -0.100208E+03
   507   0.380967E+04   0.765856E+01   0.672122E-01  -0.982520E+02
   508   0.379822E+04   0.757742E+01   0.674003E-01  -0.962976E+02
   509   0.378648E+04   0.750036E+01   0.675888E-01  -0.943462E+02
   510   0.377447E+04   0.742745E+01   0.677776E-01  -0.923985E+02
   511   0.376217E+04   0.735874E+01   0.679667E-01  -0.904553E+02
   512   0.374960E+04   0.729430E+01   0.681560E-01  -0.885173E+02
   513   0.373677E+04   0.723419E+01   0.683454E-01  -0.865854E+02
   514   0.372367E+04   0.717847E+01   0.685349E-01  -0.846603E+02
   515   0.371032E+04   0.712719E+01   0.687244E-01  -0.827428E+02
   516   0.369672E+04   0.708041E+01   0.689140E-01  -0.808338E+02
   517   0.368288E+04   0.703817E+01   0.691034E-01  -0.789339E+02
   518   0.366879E+04   0.700053E+01   0.692928E-01  -0.770441E+02
   519   0.365447E+04   0.696755E+01   0.694819E-01  -0.751652E+02
   520   0.363991E+04   0.693926E+01   0.696709E-01  -0.732979E+02
   521   0.362514E+04   0.691572E+01   0.698596E-01  -0.714432E+02
   522   0.361014E+04   0.689697E+01   0.700479E-01  -0.696018E+02
   523   0.359492E+04   0.688306E+01   0.702359E-01  -0.677745E+02
   524   0.357951E+04   0.687402E+01   0.704234E-01  -0.659622E+02
   525   0.356389E+04   0.686986E+01   0.706105E-01  -0.641656E+02
   526   0.354809E+04   0.687063E+01   0.707970E-01  -0.623856E+02
   527   0.353211E+04   0.687636E+01   0.709829E-01  -0.606231E+02
   528   0.351595E+04   0.688708E+01   0.711682E-01  -0.588788E+02
   529   0.349963E+04   0.690281E+01   0.713529E-01  -0.571535E+02
   530   0.348316E+04   0.692356E+01   0.715368E-01  -0.554482E+02
   531   0.346653E+04   0.694939E+01   0.717199E-01  -0.537637E+02
   532   0.344977E+04   0.698028E+01   0.719022E-01  -0.521010E+02
   533   0.343288E+04   0.701625E+01   0.720837E-01  -0.504608E+02
   534   0.341585E+04   0.705734E+01   0.722642E-01  -0.488441E+02
   535   0.339871E+04   0.710356E+01   0.724438E-01  -0.472517E+02
   536   0.338146E+04   0.715492E+01   0.726223E-01  -0.456846E+02
   537   0.336410E+04   0.721143E+01   0.727999E-01  -0.441435E+02
   538   0.334666E+04   0.727309E+01   0.729763E-01  -0.426293E+02
   539   0.332913E+04   0.733990E+01   0.731515E-01  -0.411429E+02
   540   0.331151E+04   0.741187E+01   0.733256E-01  -0.396850E+02
   541   0.329384E+04   0.748899E+01   0.734985E-01  -0.382564E+02
   542   0.327611E+04   0.757128E+01   0.736701E-01  -0.368581E+02
   543   0.325832E+04   0.765872E+01   0.738404E-01  -0.354908E+02
   544   0.324050E+04   0.775130E+01   0.740094E-01  -0.341554E+02
   545   0.322265E+04   0.784901E+01   0.741770E-01  -0.328525E+02
   546   0.320477E+04   0.795185E+01   0.743431E-01  -0.315830E+02
   547   0.318688E+04   0.805978E+01   0.745078E-01  -0.303477E+02
   548   0.316899E+04   0.817272E+01   0.746710E-01  -0.291472E+02
   549   0.315110E+04   0.829083E+01   0.748327E-01  -0.279825E+02
   550   0.313321E+04   0.841389E+01   0.749928E-01  -0.268542E+02
   551   0.311536E+04   0.854203E+01   0.751513E-01  -0.257630E+02
   552   0.309753E+04   0.867510E+01   0.753081E-01  -0.247096E+02
   553   0.307974E+04   0.881312E+01   0.754634E-01  -0.236940E+02
   554   0.306199E+04   0.895606E+01   0.756170E-01  -0.227169E+02
   555   0.304427E+04   0.910387E+01   0.757689E-01  -0.217784E+02
   556   0.302660E+04   0.925653E+01   0.759191E-01  -0.208789E+02
   557   0.300899E+04   0.941398E+01   0.760677E-01  -0.200188E+02
   558   0.299144E+04   0.957621E+01   0.762146E-01  -0.191985E+02
   559   0.297394E+04   0.974314E+01   0.763598E-01  -0.184180E+02
   560   0.295651E+04   0.991478E+01   0.765033E-01  -0.176777E+02
   561   0.293915E+04   0.100910E+02   0.766450E-01  -0.169780E+02
   562   0.292186E+04   0.102718E+02   0.767850E-01  -0.163188E+02
   563   0.290465E+04   0.104571E+02   0.769233E-01  -0.157007E+02
   564   0.288753E+04   0.106469E+02   0.770599E-01  -0.151239E+02
   565   0.287048E+04   0.108411E+02   0.771947E-01  -0.145884E+02
   566   0.285354E+04   0.110397E+02   0.773277E-01  -0.140945E+02
   567   0.283669E+04   0.112424E+02   0.774590E-01  -0.136425E+02
   568   0.281994E+04   0.114495E+02   0.775885E-01  -0.132324E+02
   569   0.280330E+04   0.116607E+02   0.777163E-01  -0.128644E+02
   570   0.278677E+04   0.118759E+02   0.778423E-01  -0.125388E+02
   571   0.277035E+04   0.120952E+02   0.779664E-01  -0.122556E+02
   572   0.275406E+04   0.123184E+02   0.780889E-01  -0.120149E+02
   573   0.273790E+04   0.125454E+02   0.782095E-01  -0.118170E+02
   574   0.272187E+04   0.127763E+02   0.783283E-01  -0.116617E+02
   575   0.270600E+04   0.130108E+02   0.784454E-01  -0.115490E+02
   576   0.269026E+04   0.132490E+02   0.785606E-01  -0.114792E+02
   577   0.267469E+04   0.134907E+02   0.786741E-01  -0.114522E+02
   578   0.265928E+04   0.137359E+02   0.787857E-01  -0.114682E+02
   579   0.264405E+04   0.139845E+02   0.788956E-01  -0.115269E+02
   580   0.262899E+04   0.142363E+02   0.790037E-01  -0.116287E+02
   581   0.261411E+04   0.144913E+02   0.791100E-01  -0.117734E+02
   582   0.259943E+04   0.147495E+02   0.792145E-01  -0.119612E+02
   583   0.258494E+04   0.150106E+02   0.793172E-01  -0.121920E+02
   584   0.257066E+04   0.152748E+02   0.794181E-01  -0.124659E+02
   585   0.255659E+04   0.155416E+02   0.795172E-01  -0.127828E+02
   586   0.254274E+04   0.158112E+02   0.796146E-01  -0.131428E+02
   587   0.252910E+04   0.160835E+02   0.797102E-01  -0.135457E+02
   588   0.251571E+04   0.163583E+02   0.798040E-01  -0.139914E+02
   589   0.250254E+04   0.166355E+02   0.798960E-01  -0.144798E+02
   590   0.248962E+04   0.169151E+02   0.799863E-01  -0.150109E+02
   591   0.247696E+04   0.171968E+02   0.800749E-01  -0.155845E+02
   592   0.246455E+04   0.174807E+02   0.801617E-01  -0.162005E+02
   593   0.245240E+04   0.177666E+02   0.802467E-01  -0.168588E+02
   594   0.244052E+04   0.180544E+02   0.803301E-01  -0.175591E+02
   595   0.242892E+04   0.183439E+02   0.804117E-01  -0.183013E+02
   596   0.241760E+04   0.186352E+02   0.804916E-01  -0.190852E+02
   597   0.240658E+04   0.189280E+02   0.805699E-01  -0.199105E+02
   598   0.239585E+04   0.192223E+02   0.806464E-01  -0.207771E+02
   599   0.238542E+04   0.195179E+02   0.807213E-01  -0.216848E+02
   600   0.237530E+04   0.198147E+02   0.807945E-01  -0.226333E+02
   601   0.236550E+04   0.201127E+02   0.808661E-01  -0.236222E+02
   602   0.235601E+04   0.204116E+02   0.809361E-01  -0.246510E+02
   603   0.234685E+04   0.207114E+02   0.810045E-01  -0.257194E+02
   604   0.233800E+04   0.210120E+02   0.810713E-01  -0.268271E+02
   605   0.232946E+04   0.213133E+02   0.811366E-01  -0.279734E+02
   606   0.232125E+04   0.216150E+02   0.812005E-01  -0.291580E+02
   607   0.231335E+04   0.219173E+02   0.812629E-01  -0.303805E+02
   608   0.230577E+04   0.222197E+02   0.813238E-01  -0.316403E+02
   609   0.229852E+04   0.225224E+02   0.813834E-01  -0.329368E+02
   610   0.229157E+04   0.228252E+02   0.814417E-01  -0.342697E+02
   611   0.228496E+04   0.231277E+02   0.814986E-01  -0.356385E+02
   612   0.227867E+04   0.234301E+02   0.815543E-01  -0.370426E+02
   613   0.227268E+04   0.237322E+02   0.816087E-01  -0.384815E+02
   614   0.226703E+04   0.240338E+02   0.816619E-01  -0.399545E+02
   615   0.226169E+04   0.243348E+02   0.817140E-01  -0.414611E+02
   616   0.225669E+04   0.246352E+02   0.817649E-01  -0.430004E+02
   617   0.225200E+04   0.249348E+02   0.818147E-01  -0.445718E+02
   618   0.224763E+04   0.252336E+02   0.818635E-01  -0.461747E+02
   619   0.224359E+04   0.255313E+02   0.819113E-01  -0.478083E+02
   620   0.223986E+04   0.258280E+02   0.819582E-01  -0.494720E+02
   621   0.223647E+04   0.261235E+02   0.820041E-01  -0.511650E+02
   622   0.223340E+04   0.264176E+02   0.820491E-01  -0.528868E+02
   623   0.223065E+04   0.267102E+02   0.820933E-01  -0.546364E+02
   624   0.222822E+04   0.270013E+02   0.821367E-01  -0.564134E+02
   625   0.222612E+04   0.272908E+02   0.821793E-01  -0.582170E+02
   626   0.222434E+04   0.275783E+02   0.822212E-01  -0.600464E+02
   627   0.222287E+04   0.278640E+02   0.822624E-01  -0.619011E+02
   628   0.222174E+04   0.281475E+02   0.823030E-01  -0.637802E+02
   629   0.222091E+04   0.284288E+02   0.823430E-01  -0.656827E+02
   630   0.222041E+04   0.287080E+02   0.823824E-01  -0.676081E+02
   631   0.222023E+04   0.289846E+02   0.824214E-01  -0.695554E+02
   632   0.222036E+04   0.292588E+02   0.824598E-01  -0.715237E+02
   633   0.222082E+04   0.295303E+02   0.824979E-01  -0.735125E+02
   634   0.222159E+04   0.297990E+02   0.825356E-01  -0.755206E+02
   635   0.222267E+04   0.300650E+02   0.825729E-01  -0.775474E+02
   636   0.222408E+04   0.303279E+02   0.826099E-01  -0.795918E+02
   637   0.222580E+04   0.305879E+02   0.826467E-01  -0.816530E+02
   638   0.222783E+04   0.308446E+02   0.826833E-01  -0.837301E+02
   639   0.223017E+04   0.310981E+02   0.827197E-01  -0.858222E+02
   640   0.223283E+04   0.313481E+02   0.827560E-01  -0.879283E+02
   641   0.223579E+04   0.315948E+02   0.827922E-01  -0.900477E+02
   642   0.223906E+04   0.318378E+02   0.828283E-01  -0.921793E+02
   643   0.224265E+04   0.320772E+02   0.828645E-01  -0.943221E+02
   644   0.224653E+04   0.323128E+02   0.829007E-01  -0.964752E+02
   645   0.225073E+04   0.325444E+02   0.829370E-01  -0.986375E+02
   646   0.225523E+04   0.327720E+02   0.829734E-01  -0.100808E+03
   647   0.226003E+04   0.329955E+02   0.830100E-01  -0.102986E+03
   648   0.226513E+04   0.332147E+02   0.830467E-01  -0.105170E+03
   649   0.227053E+04   0.334297E+02   0.830838E-01  -0.107360E+03
   650   0.227623E+04   0.336402E+02   0.831211E-01  -0.109553E+03
   651   0.228222E+04   0.338464E+02   0.831588E-01  -0.111750E+03
   652   0.228850E+04   0.340480E+02   0.831968E-01  -0.113950E+03
   653   0.229507E+04   0.342452E+02   0.832351E-01  -0.116151E+03
   654   0.230193E+04   0.344377E+02   0.832739E-01  -0.118353E+03
   655   0.230908E+04   0.346255E+02   0.833131E-01  -0.120555E+03
   656   0.231650E+04   0.348086E+02   0.833527E-01  -0.122756E+03
   657   0.232419E+04   0.349869E+02   0.833927E-01  -0.124957E+03
   658   0.233216E+04   0.351603E+02   0.834332E-01  -0.127154E+03
   659   0.234040E+04   0.353287E+02   0.834743E-01  -0.129349E+03
   660   0.234890E+04   0.354921E+02   0.835158E-01  -0.131540E+03
   661   0.235766E+04   0.356503E+02   0.835578E-01  -0.133726E+03
   662   0.236668E+04   0.358033E+02   0.836004E-01  -0.135907E+03
   663   0.237594E+04   0.359511E+02   0.836435E-01  -0.138081E+03
   664   0.238545E+04   0.360935E+02   0.836872E-01  -0.140249E+03
   665   0.239521E+04   0.362305E+02   0.837315E-01  -0.142408E+03
   666   0.240520E+04   0.363621E+02   0.837765E-01  -0.144558E+03
   667   0.241542E+04   0.364883E+02   0.838220E-01  -0.146699E+03
   668   0.242587E+04   0.366089E+02   0.838682E-01  -0.148830E+03
   669   0.243654E+04   0.367239E+02   0.839151E-01  -0.150949E+03
   670   0.244744E+04   0.368333E+02   0.839627E-01  -0.153056E+03
   671   0.245854E+04   0.369371E+02   0.840109E-01  -0.155150E+03
   672   0.246985E+04   0.370351E+02   0.840599E-01  -0.157230E+03
   673   0.248137E+04   0.371275E+02   0.841096E-01  -0.159295E+03
   674   0.249307E+04   0.372140E+02   0.841601E-01  -0.161345E+03
   675   0.250498E+04   0.372948E+02   0.842113E-01  -0.163379E+03
   676   0.251707E+04   0.373697E+02   0.842633E-01  -0.165395E+03
   677   0.252934E+04   0.374388E+02   0.843161E-01  -0.167394E+03
   678   0.254177E+04   0.375019E+02   0.843697E-01  -0.169373E+03
   679   0.255439E+04   0.375590E+02   0.844241E-01  -0.171333E+03
   680   0.256716E+04   0.376102E+02   0.844794E-01  -0.173272E+03
   681   0.258008E+04   0.376553E+02   0.845356E-01  -0.175189E+03
   682   0.259315E+04   0.376944E+02   0.845926E-01  -0.177084E+03
   683   0.260637E+04   0.377273E+02   0.846504E-01  -0.178956E+03
   684   0.261972E+04   0.377541E+02   0.847092E-01  -0.180803E+03
   685   0.263320E+04   0.377749E+02   0.847689E-01  -0.182625E+03
   686   0.264680E+04   0.377896E+02   0.848295E-01  -0.184421E+03
   687   0.266052E+04   0.377984E+02   0.848910E-01  -0.186191E+03
   688   0.267435E+04   0.378011E+02   0.849535E-01  -0.187934E+03
   689   0.268828E+04   0.377978E+02   0.850169E-01  -0.189649E+03
   690   0.270231E+04   0.377887E+02   0.850813E-01  -0.191335E+03
   691   0.271643E+04   0.377737E+02   0.851467E-01  -0.192991E+03
   692   0.273063E+04   0.377527E+02   0.852130E-01  -0.194616E+03
   693   0.274490E+04   0.377257E+02   0.852804E-01  -0.196211E+03
   694   0.275924E+04   0.376930E+02   0.853487E-01  -0.197773E+03
   695   0.277365E+04   0.376543E+02   0.854180E-01  -0.199303E+03
   696   0.278810E+04   0.376097E+02   0.854884E-01  -0.200798E+03
   697   0.280260E+04   0.375592E+02   0.855597E-01  -0.202259E+03
   698   0.281713E+04   0.375029E+02   0.856321E-01  -0.203684E+03
   699   0.283169E+04   0.374408E+02   0.857055E-01  -0.205073E+03
   700   0.284628E+04   0.373729E+02   0.857799E-01  -0.206425E+03
   701   0.286087E+04   0.372992E+02   0.858554E-01  -0.207739E+03
   702   0.287547E+04   0.372198E+02   0.859319E-01  -0.209016E+03
   703   0.289008E+04   0.371348E+02   0.860094E-01  -0.210254E+03
   704   0.290469E+04   0.370441E+02   0.860880E-01  -0.211453E+03
   705   0.291928E+04   0.369478E+02   0.861676E-01  -0.212613E+03
   706   0.293388E+04   0.368461E+02   0.862483E-01  -0.213733E+03
   707   0.294846E+04   0.367390E+02   0.863300E-01  -0.214814E+03
   708   0.296301E+04   0.366263E+02   0.864128E-01  -0.215854E+03
   709   0.297754E+04   0.365084E+02   0.864966E-01  -0.216854E+03
   710   0.299204E+04   0.363852E+02   0.865815E-01  -0.217813E+03
   711   0.300650E+04   0.362568E+02   0.866675E-01  -0.218731E+03
   712   0.302094E+04   0.361232E+02   0.867545E-01  -0.219607E+03
   713   0.303531E+04   0.359845E+02   0.868425E-01  -0.220442E+03
   714   0.304964E+04   0.358408E+02   0.869316E-01  -0.221234E+03
   715   0.306392E+04   0.356920E+02   0.870217E-01  -0.221984E+03
   716   0.307813E+04   0.355383E+02   0.871129E-01  -0.222692E+03
   717   0.309227E+04   0.353796E+02   0.872051E-01  -0.223356E+03
   718   0.310634E+04   0.352160E+02   0.872983E-01  -0.223977E+03
   719   0.312033E+04   0.350477E+02   0.873925E-01  -0.224554E+03
   720   0.313424E+04   0.348747E+02   0.874877E-01  -0.225088E+03
   721   0.314806E+04   0.346972E+02   0.875840E-01  -0.225577E+03
   722   0.316179E+04   0.345152E+02   0.876812E-01  -0.226023E+03
   723   0.317542E+04   0.343290E+02   0.877794E-01  -0.226426E+03
   724   0.318895E+04   0.341385E+02   0.878785E-01  -0.226784E+03
   725   0.320238E+04   0.339438E+02   0.879786E-01  -0.227098E+03
   726   0.321570E+04   0.337452E+02   0.880797E-01  -0.227369E+03
   727   0.322889E+04   0.335425E+02   0.881817E-01  -0.227595E+03
   728   0.324198E+04   0.333360E+02   0.882846E-01  -0.227776E+03
   729   0.325492E+04   0.331258E+02   0.883884E-01  -0.227913E+03
   730   0.326773E+04   0.329117E+02   0.884931E-01  -0.228005E+03
   731   0.328041E+04   0.326942E+02   0.885986E-01  -0.228053E+03
   732   0.329293E+04   0.324730E+02   0.887051E-01  -0.228055E+03
   733   0.330531E+04   0.322485E+02   0.888123E-01  -0.228013E+03
   734   0.331753E+04   0.320206E+02   0.889204E-01  -0.227925E+03
   735   0.332958E+04   0.317895E+02   0.890294E-01  -0.227792E+03
   736   0.334147E+04   0.315554E+02   0.891391E-01  -0.227614E+03
   737   0.335318E+04   0.313182E+02   0.892495E-01  -0.227391E+03
   738   0.336470E+04   0.310782E+02   0.893608E-01  -0.227123E+03
   739   0.337604E+04   0.308354E+02   0.894727E-01  -0.226810E+03
   740   0.338719E+04   0.305899E+02   0.895854E-01  -0.226451E+03
   741   0.339813E+04   0.303420E+02   0.896988E-01  -0.226048E+03
   742   0.340886E+04   0.300916E+02   0.898129E-01  -0.225600E+03
   743   0.341938E+04   0.298390E+02   0.899276E-01  -0.225107E+03
   744   0.342968E+04   0.295842E+02   0.900430E-01  -0.224569E+03
   745   0.343974E+04   0.293274E+02   0.901590E-01  -0.223986E+03
   746   0.344958E+04   0.290687E+02   0.902756E-01  -0.223360E+03
   747   0.345917E+04   0.288082E+02   0.903928E-01  -0.222689E+03
   748   0.346851E+04   0.285460E+02   0.905105E-01  -0.221974E+03
   749   0.347761E+04   0.282822E+02   0.906287E-01  -0.221215E+03
   750   0.348644E+04   0.280170E+02   0.907475E-01  -0.220413E+03
   751   0.349501E+04   0.277504E+02   0.908667E-01  -0.219567E+03
   752   0.350330E+04   0.274826E+02   0.909864E-01  -0.218678E+03
   753   0.351133E+04   0.272136E+02   0.911066E-01  -0.217746E+03
   754   0.351909E+04   0.269436E+02   0.912272E-01  -0.216772E+03
   755   0.352658E+04   0.266728E+02   0.913482E-01  -0.215756E+03
   756   0.353379E+04   0.264013E+02   0.914697E-01  -0.214698E+03
   757   0.354074E+04   0.261293E+02   0.915915E-01  -0.213599E+03
   758   0.354741E+04   0.258567E+02   0.917137E-01  -0.212461E+03
   759   0.355381E+04   0.255839E+02   0.918363E-01  -0.211283E+03
   760   0.355994E+04   0.253110E+02   0.919592E-01  -0.210065E+03
   761   0.356579E+04   0.250380E+02   0.920824E-01  -0.208808E+03
   762   0.357136E+04   0.247650E+02   0.922059E-01  -0.207512E+03
   763   0.357666E+04   0.244923E+02   0.923298E-01  -0.206178E+03
   764   0.358167E+04   0.242197E+02   0.924539E-01  -0.204806E+03
   765   0.358639E+04   0.239477E+02   0.925782E-01  -0.203397E+03
   766   0.359082E+04   0.236762E+02   0.927028E-01  -0.201950E+03
   767   0.359497E+04   0.234051E+02   0.928276E-01  -0.200467E+03
   768   0.359882E+04   0.231349E+02   0.929526E-01  -0.198946E+03
   769   0.360237E+04   0.228657E+02   0.930777E-01  -0.197391E+03
   770   0.360562E+04   0.225974E+02   0.932030E-01  -0.195801E+03
   771   0.360858E+04   0.223304E+02   0.933284E-01  -0.194177E+03
   772   0.361123E+04   0.220646E+02   0.934540E-01  -0.192518E+03
   773   0.361359E+04   0.218003E+02   0.935796E-01  -0.190828E+03
   774   0.361563E+04   0.215376E+02   0.937053E-01  -0.189106E+03
   775   0.361737E+04   0.212766E+02   0.938310E-01  -0.187352E+03
   776   0.361881E+04   0.210175E+02   0.939567E-01  -0.185568E+03
   777   0.361995E+04   0.207603E+02   0.940825E-01  -0.183755E+03
   778   0.362079E+04   0.205051E+02   0.942082E-01  -0.181913E+03
